imageName,imagePath,class,height,width
02450.jpg,Dataset/Car Images/Train Images/Buick Verano Sedan 2012/02450.jpg,Buick Verano Sedan 2012,424,640
00087.jpg,Dataset/Car Images/Train Images/Buick Verano Sedan 2012/00087.jpg,Buick Verano Sedan 2012,234,467
00454.jpg,Dataset/Car Images/Train Images/Buick Verano Sedan 2012/00454.jpg,Buick Verano Sedan 2012,938,1600
07908.jpg,Dataset/Car Images/Train Images/Buick Verano Sedan 2012/07908.jpg,Buick Verano Sedan 2012,400,600
01604.jpg,Dataset/Car Images/Train Images/Buick Verano Sedan 2012/01604.jpg,Buick Verano Sedan 2012,469,750
02906.jpg,Dataset/Car Images/Train Images/Buick Verano Sedan 2012/02906.jpg,Buick Verano Sedan 2012,480,640
07951.jpg,Dataset/Car Images/Train Images/Buick Verano Sedan 2012/07951.jpg,Buick Verano Sedan 2012,478,717
02801.jpg,Dataset/Car Images/Train Images/Buick Verano Sedan 2012/02801.jpg,Buick Verano Sedan 2012,360,424
00581.jpg,Dataset/Car Images/Train Images/Buick Verano Sedan 2012/00581.jpg,Buick Verano Sedan 2012,863,1280
04679.jpg,Dataset/Car Images/Train Images/Buick Verano Sedan 2012/04679.jpg,Buick Verano Sedan 2012,357,500
03932.jpg,Dataset/Car Images/Train Images/Buick Verano Sedan 2012/03932.jpg,Buick Verano Sedan 2012,441,588
06645.jpg,Dataset/Car Images/Train Images/Buick Verano Sedan 2012/06645.jpg,Buick Verano Sedan 2012,500,800
02794.jpg,Dataset/Car Images/Train Images/Buick Verano Sedan 2012/02794.jpg,Buick Verano Sedan 2012,330,440
02420.jpg,Dataset/Car Images/Train Images/Buick Verano Sedan 2012/02420.jpg,Buick Verano Sedan 2012,480,640
04316.jpg,Dataset/Car Images/Train Images/Buick Verano Sedan 2012/04316.jpg,Buick Verano Sedan 2012,350,620
02798.jpg,Dataset/Car Images/Train Images/Buick Verano Sedan 2012/02798.jpg,Buick Verano Sedan 2012,469,750
05814.jpg,Dataset/Car Images/Train Images/Buick Verano Sedan 2012/05814.jpg,Buick Verano Sedan 2012,424,640
00011.jpg,Dataset/Car Images/Train Images/Buick Verano Sedan 2012/00011.jpg,Buick Verano Sedan 2012,424,640
01084.jpg,Dataset/Car Images/Train Images/Buick Verano Sedan 2012/01084.jpg,Buick Verano Sedan 2012,343,600
01898.jpg,Dataset/Car Images/Train Images/Buick Verano Sedan 2012/01898.jpg,Buick Verano Sedan 2012,425,640
03872.jpg,Dataset/Car Images/Train Images/Buick Verano Sedan 2012/03872.jpg,Buick Verano Sedan 2012,405,640
06665.jpg,Dataset/Car Images/Train Images/Buick Verano Sedan 2012/06665.jpg,Buick Verano Sedan 2012,427,640
00758.jpg,Dataset/Car Images/Train Images/Buick Verano Sedan 2012/00758.jpg,Buick Verano Sedan 2012,600,800
01876.jpg,Dataset/Car Images/Train Images/Buick Verano Sedan 2012/01876.jpg,Buick Verano Sedan 2012,480,640
04073.jpg,Dataset/Car Images/Train Images/Buick Verano Sedan 2012/04073.jpg,Buick Verano Sedan 2012,480,640
00439.jpg,Dataset/Car Images/Train Images/Buick Verano Sedan 2012/00439.jpg,Buick Verano Sedan 2012,434,650
03578.jpg,Dataset/Car Images/Train Images/Buick Verano Sedan 2012/03578.jpg,Buick Verano Sedan 2012,415,611
03168.jpg,Dataset/Car Images/Train Images/Buick Verano Sedan 2012/03168.jpg,Buick Verano Sedan 2012,415,611
01828.jpg,Dataset/Car Images/Train Images/Buick Verano Sedan 2012/01828.jpg,Buick Verano Sedan 2012,333,500
06377.jpg,Dataset/Car Images/Train Images/Buick Verano Sedan 2012/06377.jpg,Buick Verano Sedan 2012,489,720
05468.jpg,Dataset/Car Images/Train Images/Buick Verano Sedan 2012/05468.jpg,Buick Verano Sedan 2012,329,870
04366.jpg,Dataset/Car Images/Train Images/Buick Verano Sedan 2012/04366.jpg,Buick Verano Sedan 2012,350,650
03353.jpg,Dataset/Car Images/Train Images/Buick Verano Sedan 2012/03353.jpg,Buick Verano Sedan 2012,345,460
01234.jpg,Dataset/Car Images/Train Images/Buick Verano Sedan 2012/01234.jpg,Buick Verano Sedan 2012,399,600
05912.jpg,Dataset/Car Images/Train Images/Buick Verano Sedan 2012/05912.jpg,Buick Verano Sedan 2012,386,582
01774.jpg,Dataset/Car Images/Train Images/Volvo XC90 SUV 2007/01774.jpg,Volvo XC90 SUV 2007,584,778
03995.jpg,Dataset/Car Images/Train Images/Volvo XC90 SUV 2007/03995.jpg,Volvo XC90 SUV 2007,600,800
00286.jpg,Dataset/Car Images/Train Images/Volvo XC90 SUV 2007/00286.jpg,Volvo XC90 SUV 2007,768,1024
01159.jpg,Dataset/Car Images/Train Images/Volvo XC90 SUV 2007/01159.jpg,Volvo XC90 SUV 2007,266,400
05841.jpg,Dataset/Car Images/Train Images/Volvo XC90 SUV 2007/05841.jpg,Volvo XC90 SUV 2007,373,900
02332.jpg,Dataset/Car Images/Train Images/Volvo XC90 SUV 2007/02332.jpg,Volvo XC90 SUV 2007,426,640
06632.jpg,Dataset/Car Images/Train Images/Volvo XC90 SUV 2007/06632.jpg,Volvo XC90 SUV 2007,221,350
03588.jpg,Dataset/Car Images/Train Images/Volvo XC90 SUV 2007/03588.jpg,Volvo XC90 SUV 2007,200,300
02331.jpg,Dataset/Car Images/Train Images/Volvo XC90 SUV 2007/02331.jpg,Volvo XC90 SUV 2007,360,424
04445.jpg,Dataset/Car Images/Train Images/Volvo XC90 SUV 2007/04445.jpg,Volvo XC90 SUV 2007,317,527
02183.jpg,Dataset/Car Images/Train Images/Volvo XC90 SUV 2007/02183.jpg,Volvo XC90 SUV 2007,424,640
00393.jpg,Dataset/Car Images/Train Images/Volvo XC90 SUV 2007/00393.jpg,Volvo XC90 SUV 2007,768,1024
01513.jpg,Dataset/Car Images/Train Images/Volvo XC90 SUV 2007/01513.jpg,Volvo XC90 SUV 2007,480,640
01739.jpg,Dataset/Car Images/Train Images/Volvo XC90 SUV 2007/01739.jpg,Volvo XC90 SUV 2007,354,550
07413.jpg,Dataset/Car Images/Train Images/Volvo XC90 SUV 2007/07413.jpg,Volvo XC90 SUV 2007,480,640
05012.jpg,Dataset/Car Images/Train Images/Volvo XC90 SUV 2007/05012.jpg,Volvo XC90 SUV 2007,480,640
03307.jpg,Dataset/Car Images/Train Images/Volvo XC90 SUV 2007/03307.jpg,Volvo XC90 SUV 2007,235,380
02780.jpg,Dataset/Car Images/Train Images/Volvo XC90 SUV 2007/02780.jpg,Volvo XC90 SUV 2007,600,800
03059.jpg,Dataset/Car Images/Train Images/Volvo XC90 SUV 2007/03059.jpg,Volvo XC90 SUV 2007,480,640
04534.jpg,Dataset/Car Images/Train Images/Volvo XC90 SUV 2007/04534.jpg,Volvo XC90 SUV 2007,371,578
05171.jpg,Dataset/Car Images/Train Images/Volvo XC90 SUV 2007/05171.jpg,Volvo XC90 SUV 2007,275,610
06068.jpg,Dataset/Car Images/Train Images/Volvo XC90 SUV 2007/06068.jpg,Volvo XC90 SUV 2007,426,640
01539.jpg,Dataset/Car Images/Train Images/Volvo XC90 SUV 2007/01539.jpg,Volvo XC90 SUV 2007,221,300
01285.jpg,Dataset/Car Images/Train Images/Volvo XC90 SUV 2007/01285.jpg,Volvo XC90 SUV 2007,245,361
02565.jpg,Dataset/Car Images/Train Images/Volvo XC90 SUV 2007/02565.jpg,Volvo XC90 SUV 2007,480,640
00213.jpg,Dataset/Car Images/Train Images/Volvo XC90 SUV 2007/00213.jpg,Volvo XC90 SUV 2007,225,300
05237.jpg,Dataset/Car Images/Train Images/Volvo XC90 SUV 2007/05237.jpg,Volvo XC90 SUV 2007,361,421
00952.jpg,Dataset/Car Images/Train Images/Volvo XC90 SUV 2007/00952.jpg,Volvo XC90 SUV 2007,183,275
01867.jpg,Dataset/Car Images/Train Images/Volvo XC90 SUV 2007/01867.jpg,Volvo XC90 SUV 2007,290,580
04076.jpg,Dataset/Car Images/Train Images/Volvo XC90 SUV 2007/04076.jpg,Volvo XC90 SUV 2007,533,800
07609.jpg,Dataset/Car Images/Train Images/Volvo XC90 SUV 2007/07609.jpg,Volvo XC90 SUV 2007,183,275
07369.jpg,Dataset/Car Images/Train Images/Volvo XC90 SUV 2007/07369.jpg,Volvo XC90 SUV 2007,352,566
00954.jpg,Dataset/Car Images/Train Images/Volvo XC90 SUV 2007/00954.jpg,Volvo XC90 SUV 2007,335,696
06471.jpg,Dataset/Car Images/Train Images/Volvo XC90 SUV 2007/06471.jpg,Volvo XC90 SUV 2007,194,259
07683.jpg,Dataset/Car Images/Train Images/Volvo XC90 SUV 2007/07683.jpg,Volvo XC90 SUV 2007,480,640
00852.jpg,Dataset/Car Images/Train Images/Volvo XC90 SUV 2007/00852.jpg,Volvo XC90 SUV 2007,1067,1600
06013.jpg,Dataset/Car Images/Train Images/Volvo XC90 SUV 2007/06013.jpg,Volvo XC90 SUV 2007,458,688
01595.jpg,Dataset/Car Images/Train Images/Volvo XC90 SUV 2007/01595.jpg,Volvo XC90 SUV 2007,480,640
00851.jpg,Dataset/Car Images/Train Images/Volvo XC90 SUV 2007/00851.jpg,Volvo XC90 SUV 2007,262,340
05256.jpg,Dataset/Car Images/Train Images/Volvo XC90 SUV 2007/05256.jpg,Volvo XC90 SUV 2007,450,500
04358.jpg,Dataset/Car Images/Train Images/Volvo XC90 SUV 2007/04358.jpg,Volvo XC90 SUV 2007,225,300
04614.jpg,Dataset/Car Images/Train Images/Volvo XC90 SUV 2007/04614.jpg,Volvo XC90 SUV 2007,360,480
04007.jpg,Dataset/Car Images/Train Images/Volvo XC90 SUV 2007/04007.jpg,Volvo XC90 SUV 2007,750,1000
06150.jpg,Dataset/Car Images/Train Images/Nissan NV Passenger Van 2012/06150.jpg,Nissan NV Passenger Van 2012,429,640
02243.jpg,Dataset/Car Images/Train Images/Nissan NV Passenger Van 2012/02243.jpg,Nissan NV Passenger Van 2012,373,592
05703.jpg,Dataset/Car Images/Train Images/Nissan NV Passenger Van 2012/05703.jpg,Nissan NV Passenger Van 2012,768,1024
02734.jpg,Dataset/Car Images/Train Images/Nissan NV Passenger Van 2012/02734.jpg,Nissan NV Passenger Van 2012,480,640
04730.jpg,Dataset/Car Images/Train Images/Nissan NV Passenger Van 2012/04730.jpg,Nissan NV Passenger Van 2012,480,640
00972.jpg,Dataset/Car Images/Train Images/Nissan NV Passenger Van 2012/00972.jpg,Nissan NV Passenger Van 2012,388,620
01517.jpg,Dataset/Car Images/Train Images/Nissan NV Passenger Van 2012/01517.jpg,Nissan NV Passenger Van 2012,800,1200
04457.jpg,Dataset/Car Images/Train Images/Nissan NV Passenger Van 2012/04457.jpg,Nissan NV Passenger Van 2012,480,640
04734.jpg,Dataset/Car Images/Train Images/Nissan NV Passenger Van 2012/04734.jpg,Nissan NV Passenger Van 2012,429,640
00342.jpg,Dataset/Car Images/Train Images/Nissan NV Passenger Van 2012/00342.jpg,Nissan NV Passenger Van 2012,473,630
02150.jpg,Dataset/Car Images/Train Images/Nissan NV Passenger Van 2012/02150.jpg,Nissan NV Passenger Van 2012,400,600
02756.jpg,Dataset/Car Images/Train Images/Nissan NV Passenger Van 2012/02756.jpg,Nissan NV Passenger Van 2012,429,640
07160.jpg,Dataset/Car Images/Train Images/Nissan NV Passenger Van 2012/07160.jpg,Nissan NV Passenger Van 2012,480,640
02983.jpg,Dataset/Car Images/Train Images/Nissan NV Passenger Van 2012/02983.jpg,Nissan NV Passenger Van 2012,480,640
05785.jpg,Dataset/Car Images/Train Images/Nissan NV Passenger Van 2012/05785.jpg,Nissan NV Passenger Van 2012,768,1024
02160.jpg,Dataset/Car Images/Train Images/Nissan NV Passenger Van 2012/02160.jpg,Nissan NV Passenger Van 2012,750,1000
04934.jpg,Dataset/Car Images/Train Images/Nissan NV Passenger Van 2012/04934.jpg,Nissan NV Passenger Van 2012,600,800
04659.jpg,Dataset/Car Images/Train Images/Nissan NV Passenger Van 2012/04659.jpg,Nissan NV Passenger Van 2012,337,600
05355.jpg,Dataset/Car Images/Train Images/Nissan NV Passenger Van 2012/05355.jpg,Nissan NV Passenger Van 2012,315,560
05817.jpg,Dataset/Car Images/Train Images/Nissan NV Passenger Van 2012/05817.jpg,Nissan NV Passenger Van 2012,373,592
03137.jpg,Dataset/Car Images/Train Images/Nissan NV Passenger Van 2012/03137.jpg,Nissan NV Passenger Van 2012,370,623
06517.jpg,Dataset/Car Images/Train Images/Nissan NV Passenger Van 2012/06517.jpg,Nissan NV Passenger Van 2012,480,720
07234.jpg,Dataset/Car Images/Train Images/Nissan NV Passenger Van 2012/07234.jpg,Nissan NV Passenger Van 2012,442,600
02358.jpg,Dataset/Car Images/Train Images/Nissan NV Passenger Van 2012/02358.jpg,Nissan NV Passenger Van 2012,480,640
00613.jpg,Dataset/Car Images/Train Images/Nissan NV Passenger Van 2012/00613.jpg,Nissan NV Passenger Van 2012,505,622
05596.jpg,Dataset/Car Images/Train Images/Nissan NV Passenger Van 2012/05596.jpg,Nissan NV Passenger Van 2012,480,640
04299.jpg,Dataset/Car Images/Train Images/Nissan NV Passenger Van 2012/04299.jpg,Nissan NV Passenger Van 2012,392,600
05678.jpg,Dataset/Car Images/Train Images/Nissan NV Passenger Van 2012/05678.jpg,Nissan NV Passenger Van 2012,528,640
00890.jpg,Dataset/Car Images/Train Images/Nissan NV Passenger Van 2012/00890.jpg,Nissan NV Passenger Van 2012,397,720
07246.jpg,Dataset/Car Images/Train Images/Nissan NV Passenger Van 2012/07246.jpg,Nissan NV Passenger Van 2012,360,640
01747.jpg,Dataset/Car Images/Train Images/Nissan NV Passenger Van 2012/01747.jpg,Nissan NV Passenger Van 2012,480,640
01960.jpg,Dataset/Car Images/Train Images/Nissan NV Passenger Van 2012/01960.jpg,Nissan NV Passenger Van 2012,768,1024
00300.jpg,Dataset/Car Images/Train Images/Nissan NV Passenger Van 2012/00300.jpg,Nissan NV Passenger Van 2012,768,1024
07282.jpg,Dataset/Car Images/Train Images/Nissan NV Passenger Van 2012/07282.jpg,Nissan NV Passenger Van 2012,375,600
05696.jpg,Dataset/Car Images/Train Images/Nissan NV Passenger Van 2012/05696.jpg,Nissan NV Passenger Van 2012,410,650
00711.jpg,Dataset/Car Images/Train Images/Nissan NV Passenger Van 2012/00711.jpg,Nissan NV Passenger Van 2012,429,640
06604.jpg,Dataset/Car Images/Train Images/Nissan NV Passenger Van 2012/06604.jpg,Nissan NV Passenger Van 2012,1575,2100
05331.jpg,Dataset/Car Images/Train Images/Nissan NV Passenger Van 2012/05331.jpg,Nissan NV Passenger Van 2012,480,640
05325.jpg,Dataset/Car Images/Train Images/Nissan NV Passenger Van 2012/05325.jpg,Nissan NV Passenger Van 2012,1067,1600
02282.jpg,Dataset/Car Images/Train Images/Ford GT Coupe 2006/02282.jpg,Ford GT Coupe 2006,938,1500
08143.jpg,Dataset/Car Images/Train Images/Ford GT Coupe 2006/08143.jpg,Ford GT Coupe 2006,1067,1600
04343.jpg,Dataset/Car Images/Train Images/Ford GT Coupe 2006/04343.jpg,Ford GT Coupe 2006,768,1024
01549.jpg,Dataset/Car Images/Train Images/Ford GT Coupe 2006/01549.jpg,Ford GT Coupe 2006,600,800
07460.jpg,Dataset/Car Images/Train Images/Ford GT Coupe 2006/07460.jpg,Ford GT Coupe 2006,960,1280
06391.jpg,Dataset/Car Images/Train Images/Ford GT Coupe 2006/06391.jpg,Ford GT Coupe 2006,768,1024
00336.jpg,Dataset/Car Images/Train Images/Ford GT Coupe 2006/00336.jpg,Ford GT Coupe 2006,1080,1920
05313.jpg,Dataset/Car Images/Train Images/Ford GT Coupe 2006/05313.jpg,Ford GT Coupe 2006,768,1024
06034.jpg,Dataset/Car Images/Train Images/Ford GT Coupe 2006/06034.jpg,Ford GT Coupe 2006,1200,1600
06544.jpg,Dataset/Car Images/Train Images/Ford GT Coupe 2006/06544.jpg,Ford GT Coupe 2006,491,786
05846.jpg,Dataset/Car Images/Train Images/Ford GT Coupe 2006/05846.jpg,Ford GT Coupe 2006,563,883
00094.jpg,Dataset/Car Images/Train Images/Ford GT Coupe 2006/00094.jpg,Ford GT Coupe 2006,491,786
01887.jpg,Dataset/Car Images/Train Images/Ford GT Coupe 2006/01887.jpg,Ford GT Coupe 2006,1067,1600
02380.jpg,Dataset/Car Images/Train Images/Ford GT Coupe 2006/02380.jpg,Ford GT Coupe 2006,960,1280
07239.jpg,Dataset/Car Images/Train Images/Ford GT Coupe 2006/07239.jpg,Ford GT Coupe 2006,1024,1280
01098.jpg,Dataset/Car Images/Train Images/Ford GT Coupe 2006/01098.jpg,Ford GT Coupe 2006,800,1200
02591.jpg,Dataset/Car Images/Train Images/Ford GT Coupe 2006/02591.jpg,Ford GT Coupe 2006,621,1024
07837.jpg,Dataset/Car Images/Train Images/Ford GT Coupe 2006/07837.jpg,Ford GT Coupe 2006,1200,1600
01923.jpg,Dataset/Car Images/Train Images/Ford GT Coupe 2006/01923.jpg,Ford GT Coupe 2006,667,1000
07613.jpg,Dataset/Car Images/Train Images/Ford GT Coupe 2006/07613.jpg,Ford GT Coupe 2006,600,799
07820.jpg,Dataset/Car Images/Train Images/Ford GT Coupe 2006/07820.jpg,Ford GT Coupe 2006,960,1280
04521.jpg,Dataset/Car Images/Train Images/Ford GT Coupe 2006/04521.jpg,Ford GT Coupe 2006,1200,1600
05415.jpg,Dataset/Car Images/Train Images/Ford GT Coupe 2006/05415.jpg,Ford GT Coupe 2006,491,786
04496.jpg,Dataset/Car Images/Train Images/Ford GT Coupe 2006/04496.jpg,Ford GT Coupe 2006,681,1024
08128.jpg,Dataset/Car Images/Train Images/Ford GT Coupe 2006/08128.jpg,Ford GT Coupe 2006,600,800
03524.jpg,Dataset/Car Images/Train Images/Ford GT Coupe 2006/03524.jpg,Ford GT Coupe 2006,960,1280
00416.jpg,Dataset/Car Images/Train Images/Ford GT Coupe 2006/00416.jpg,Ford GT Coupe 2006,768,1024
02573.jpg,Dataset/Car Images/Train Images/Ford GT Coupe 2006/02573.jpg,Ford GT Coupe 2006,938,1500
03053.jpg,Dataset/Car Images/Train Images/Ford GT Coupe 2006/03053.jpg,Ford GT Coupe 2006,1200,1600
00994.jpg,Dataset/Car Images/Train Images/Ford GT Coupe 2006/00994.jpg,Ford GT Coupe 2006,600,800
05185.jpg,Dataset/Car Images/Train Images/Ford GT Coupe 2006/05185.jpg,Ford GT Coupe 2006,768,1024
03867.jpg,Dataset/Car Images/Train Images/Ford GT Coupe 2006/03867.jpg,Ford GT Coupe 2006,768,1024
06074.jpg,Dataset/Car Images/Train Images/Ford GT Coupe 2006/06074.jpg,Ford GT Coupe 2006,1600,1067
02704.jpg,Dataset/Car Images/Train Images/Ford GT Coupe 2006/02704.jpg,Ford GT Coupe 2006,600,799
01351.jpg,Dataset/Car Images/Train Images/Ford GT Coupe 2006/01351.jpg,Ford GT Coupe 2006,768,1024
03584.jpg,Dataset/Car Images/Train Images/Ford GT Coupe 2006/03584.jpg,Ford GT Coupe 2006,1280,1600
06615.jpg,Dataset/Car Images/Train Images/Ford GT Coupe 2006/06615.jpg,Ford GT Coupe 2006,768,1024
03816.jpg,Dataset/Car Images/Train Images/Ford GT Coupe 2006/03816.jpg,Ford GT Coupe 2006,1279,1921
03622.jpg,Dataset/Car Images/Train Images/Ford GT Coupe 2006/03622.jpg,Ford GT Coupe 2006,768,1024
04617.jpg,Dataset/Car Images/Train Images/Ford GT Coupe 2006/04617.jpg,Ford GT Coupe 2006,938,1500
06799.jpg,Dataset/Car Images/Train Images/Ford GT Coupe 2006/06799.jpg,Ford GT Coupe 2006,768,1024
06613.jpg,Dataset/Car Images/Train Images/Ford GT Coupe 2006/06613.jpg,Ford GT Coupe 2006,1071,1600
03192.jpg,Dataset/Car Images/Train Images/Ford GT Coupe 2006/03192.jpg,Ford GT Coupe 2006,1200,1600
03151.jpg,Dataset/Car Images/Train Images/Ford GT Coupe 2006/03151.jpg,Ford GT Coupe 2006,683,1024
03219.jpg,Dataset/Car Images/Train Images/Ford GT Coupe 2006/03219.jpg,Ford GT Coupe 2006,2448,3264
01779.jpg,Dataset/Car Images/Train Images/Ford GT Coupe 2006/01779.jpg,Ford GT Coupe 2006,678,1024
04383.jpg,Dataset/Car Images/Train Images/Mazda Tribute SUV 2011/04383.jpg,Mazda Tribute SUV 2011,246,500
07106.jpg,Dataset/Car Images/Train Images/Mazda Tribute SUV 2011/07106.jpg,Mazda Tribute SUV 2011,480,640
04168.jpg,Dataset/Car Images/Train Images/Mazda Tribute SUV 2011/04168.jpg,Mazda Tribute SUV 2011,450,550
08024.jpg,Dataset/Car Images/Train Images/Mazda Tribute SUV 2011/08024.jpg,Mazda Tribute SUV 2011,492,786
01217.jpg,Dataset/Car Images/Train Images/Mazda Tribute SUV 2011/01217.jpg,Mazda Tribute SUV 2011,360,480
00730.jpg,Dataset/Car Images/Train Images/Mazda Tribute SUV 2011/00730.jpg,Mazda Tribute SUV 2011,480,640
01374.jpg,Dataset/Car Images/Train Images/Mazda Tribute SUV 2011/01374.jpg,Mazda Tribute SUV 2011,315,500
01924.jpg,Dataset/Car Images/Train Images/Mazda Tribute SUV 2011/01924.jpg,Mazda Tribute SUV 2011,1065,1600
04254.jpg,Dataset/Car Images/Train Images/Mazda Tribute SUV 2011/04254.jpg,Mazda Tribute SUV 2011,400,500
05823.jpg,Dataset/Car Images/Train Images/Mazda Tribute SUV 2011/05823.jpg,Mazda Tribute SUV 2011,275,500
04866.jpg,Dataset/Car Images/Train Images/Mazda Tribute SUV 2011/04866.jpg,Mazda Tribute SUV 2011,532,800
01088.jpg,Dataset/Car Images/Train Images/Mazda Tribute SUV 2011/01088.jpg,Mazda Tribute SUV 2011,360,480
03927.jpg,Dataset/Car Images/Train Images/Mazda Tribute SUV 2011/03927.jpg,Mazda Tribute SUV 2011,200,400
02421.jpg,Dataset/Car Images/Train Images/Mazda Tribute SUV 2011/02421.jpg,Mazda Tribute SUV 2011,768,1024
04694.jpg,Dataset/Car Images/Train Images/Mazda Tribute SUV 2011/04694.jpg,Mazda Tribute SUV 2011,768,1024
04125.jpg,Dataset/Car Images/Train Images/Mazda Tribute SUV 2011/04125.jpg,Mazda Tribute SUV 2011,442,590
02954.jpg,Dataset/Car Images/Train Images/Mazda Tribute SUV 2011/02954.jpg,Mazda Tribute SUV 2011,375,500
05790.jpg,Dataset/Car Images/Train Images/Mazda Tribute SUV 2011/05790.jpg,Mazda Tribute SUV 2011,480,640
05778.jpg,Dataset/Car Images/Train Images/Mazda Tribute SUV 2011/05778.jpg,Mazda Tribute SUV 2011,228,380
04516.jpg,Dataset/Car Images/Train Images/Mazda Tribute SUV 2011/04516.jpg,Mazda Tribute SUV 2011,234,611
05999.jpg,Dataset/Car Images/Train Images/Mazda Tribute SUV 2011/05999.jpg,Mazda Tribute SUV 2011,360,480
06276.jpg,Dataset/Car Images/Train Images/Mazda Tribute SUV 2011/06276.jpg,Mazda Tribute SUV 2011,768,1024
01096.jpg,Dataset/Car Images/Train Images/Mazda Tribute SUV 2011/01096.jpg,Mazda Tribute SUV 2011,480,640
01231.jpg,Dataset/Car Images/Train Images/Mazda Tribute SUV 2011/01231.jpg,Mazda Tribute SUV 2011,320,480
00847.jpg,Dataset/Car Images/Train Images/Mazda Tribute SUV 2011/00847.jpg,Mazda Tribute SUV 2011,353,470
07127.jpg,Dataset/Car Images/Train Images/Mazda Tribute SUV 2011/07127.jpg,Mazda Tribute SUV 2011,227,500
04969.jpg,Dataset/Car Images/Train Images/Mazda Tribute SUV 2011/04969.jpg,Mazda Tribute SUV 2011,212,363
04968.jpg,Dataset/Car Images/Train Images/Mazda Tribute SUV 2011/04968.jpg,Mazda Tribute SUV 2011,400,635
04808.jpg,Dataset/Car Images/Train Images/Mazda Tribute SUV 2011/04808.jpg,Mazda Tribute SUV 2011,318,438
05079.jpg,Dataset/Car Images/Train Images/Mazda Tribute SUV 2011/05079.jpg,Mazda Tribute SUV 2011,300,400
07928.jpg,Dataset/Car Images/Train Images/Mazda Tribute SUV 2011/07928.jpg,Mazda Tribute SUV 2011,768,1024
00843.jpg,Dataset/Car Images/Train Images/Mazda Tribute SUV 2011/00843.jpg,Mazda Tribute SUV 2011,263,350
00499.jpg,Dataset/Car Images/Train Images/Mazda Tribute SUV 2011/00499.jpg,Mazda Tribute SUV 2011,265,425
07255.jpg,Dataset/Car Images/Train Images/Mazda Tribute SUV 2011/07255.jpg,Mazda Tribute SUV 2011,492,786
07527.jpg,Dataset/Car Images/Train Images/Mazda Tribute SUV 2011/07527.jpg,Mazda Tribute SUV 2011,364,485
07903.jpg,Dataset/Car Images/Train Images/Mazda Tribute SUV 2011/07903.jpg,Mazda Tribute SUV 2011,380,700
04619.jpg,Dataset/Car Images/Train Images/Cadillac CTS-V Sedan 2012/04619.jpg,Cadillac CTS-V Sedan 2012,194,259
03376.jpg,Dataset/Car Images/Train Images/Cadillac CTS-V Sedan 2012/03376.jpg,Cadillac CTS-V Sedan 2012,225,300
01978.jpg,Dataset/Car Images/Train Images/Cadillac CTS-V Sedan 2012/01978.jpg,Cadillac CTS-V Sedan 2012,170,256
04550.jpg,Dataset/Car Images/Train Images/Cadillac CTS-V Sedan 2012/04550.jpg,Cadillac CTS-V Sedan 2012,199,300
07538.jpg,Dataset/Car Images/Train Images/Cadillac CTS-V Sedan 2012/07538.jpg,Cadillac CTS-V Sedan 2012,123,211
00647.jpg,Dataset/Car Images/Train Images/Cadillac CTS-V Sedan 2012/00647.jpg,Cadillac CTS-V Sedan 2012,1067,1600
05701.jpg,Dataset/Car Images/Train Images/Cadillac CTS-V Sedan 2012/05701.jpg,Cadillac CTS-V Sedan 2012,198,264
06630.jpg,Dataset/Car Images/Train Images/Cadillac CTS-V Sedan 2012/06630.jpg,Cadillac CTS-V Sedan 2012,194,259
00724.jpg,Dataset/Car Images/Train Images/Cadillac CTS-V Sedan 2012/00724.jpg,Cadillac CTS-V Sedan 2012,182,300
07665.jpg,Dataset/Car Images/Train Images/Cadillac CTS-V Sedan 2012/07665.jpg,Cadillac CTS-V Sedan 2012,397,720
05820.jpg,Dataset/Car Images/Train Images/Cadillac CTS-V Sedan 2012/05820.jpg,Cadillac CTS-V Sedan 2012,326,478
00795.jpg,Dataset/Car Images/Train Images/Cadillac CTS-V Sedan 2012/00795.jpg,Cadillac CTS-V Sedan 2012,194,259
02586.jpg,Dataset/Car Images/Train Images/Cadillac CTS-V Sedan 2012/02586.jpg,Cadillac CTS-V Sedan 2012,326,434
00436.jpg,Dataset/Car Images/Train Images/Cadillac CTS-V Sedan 2012/00436.jpg,Cadillac CTS-V Sedan 2012,213,285
02433.jpg,Dataset/Car Images/Train Images/Cadillac CTS-V Sedan 2012/02433.jpg,Cadillac CTS-V Sedan 2012,183,275
02422.jpg,Dataset/Car Images/Train Images/Cadillac CTS-V Sedan 2012/02422.jpg,Cadillac CTS-V Sedan 2012,225,300
06136.jpg,Dataset/Car Images/Train Images/Cadillac CTS-V Sedan 2012/06136.jpg,Cadillac CTS-V Sedan 2012,480,640
07956.jpg,Dataset/Car Images/Train Images/Cadillac CTS-V Sedan 2012/07956.jpg,Cadillac CTS-V Sedan 2012,225,300
07017.jpg,Dataset/Car Images/Train Images/Cadillac CTS-V Sedan 2012/07017.jpg,Cadillac CTS-V Sedan 2012,266,400
07029.jpg,Dataset/Car Images/Train Images/Cadillac CTS-V Sedan 2012/07029.jpg,Cadillac CTS-V Sedan 2012,96,300
03104.jpg,Dataset/Car Images/Train Images/Cadillac CTS-V Sedan 2012/03104.jpg,Cadillac CTS-V Sedan 2012,400,960
05944.jpg,Dataset/Car Images/Train Images/Cadillac CTS-V Sedan 2012/05944.jpg,Cadillac CTS-V Sedan 2012,395,590
